日期（Unix time）,第1近大台期貨距到期日秒數,第1近大台期貨開盤價,第1近大台期貨收盤價,第1近大台期貨成交量,第1近大台期貨未沖銷契約數,第2近大台期貨距到期日秒數,第2近大台期貨開盤價,第2近大台期貨收盤價,第2近大台期貨成交量,第2近大台期貨未沖銷契約數,第3近大台期貨距到期日秒數,第3近大台期貨開盤價,第3近大台期貨收盤價,第3近大台期貨成交量,第3近大台期貨未沖銷契約數,第4近大台期貨距到期日秒數,第4近大台期貨開盤價,第4近大台期貨收盤價,第4近大台期貨成交量,第4近大台期貨未沖銷契約數,第5近大台期貨距到期日秒數,第5近大台期貨開盤價,第5近大台期貨收盤價,第5近大台期貨成交量,第5近大台期貨未沖銷契約數,第6近大台期貨距到期日秒數,第6近大台期貨開盤價,第6近大台期貨收盤價,第6近大台期貨成交量,第6近大台期貨未沖銷契約數
1619107200.000000,2295000.000000,17061.000000,17257.000000,122696.000000,75424.000000,4714200.000000,17011.000000,17205.000000,1393.000000,7433.000000,7738200.000000,16801.000000,16982.000000,56.000000,62.000000,12576600.000000,16545.000000,16720.000000,59.000000,2290.000000,20439000.000000,16354.000000,16544.000000,38.000000,682.000000,28301400.000000,16198.000000,16364.000000,19.000000,315.000000
1619366400.000000,2035800.000000,17337.000000,17530.000000,128096.000000,79329.000000,4455000.000000,17285.000000,17473.000000,1393.000000,7983.000000,7479000.000000,17073.000000,17245.000000,103.000000,71.000000,12317400.000000,16812.000000,16979.000000,90.000000,2286.000000,20179800.000000,16639.000000,16801.000000,75.000000,712.000000,28042200.000000,16455.000000,16642.000000,79.000000,350.000000
1619452800.000000,1949400.000000,17532.000000,17571.000000,120862.000000,79508.000000,4368600.000000,17480.000000,17512.000000,1336.000000,8327.000000,7392600.000000,17259.000000,17278.000000,98.000000,105.000000,12231000.000000,16978.000000,17012.000000,234.000000,2377.000000,20093400.000000,16794.000000,16795.000000,155.000000,834.000000,27955800.000000,16624.000000,16677.000000,19.000000,362.000000
1619539200.000000,1863000.000000,17548.000000,17533.000000,101986.000000,78504.000000,4282200.000000,17499.000000,17480.000000,824.000000,7636.000000,7306200.000000,17241.000000,17245.000000,52.000000,111.000000,12144600.000000,16978.000000,16986.000000,68.000000,2236.000000,20007000.000000,16791.000000,16808.000000,22.000000,836.000000,27869400.000000,16654.000000,16624.000000,10.000000,366.000000
1619625600.000000,1776600.000000,17578.000000,17571.000000,150499.000000,77720.000000,4195800.000000,17529.000000,17516.000000,1681.000000,8020.000000,7219800.000000,17296.000000,17278.000000,138.000000,130.000000,12058200.000000,17038.000000,17046.000000,108.000000,2260.000000,19920600.000000,16860.000000,16840.000000,51.000000,848.000000,27783000.000000,16719.000000,16702.000000,346.000000,682.000000
1619971200.000000,1431000.000000,17501.000000,17253.000000,184441.000000,81995.000000,3850200.000000,17452.000000,17200.000000,2343.000000,9072.000000,6874200.000000,17214.000000,16939.000000,200.000000,271.000000,11712600.000000,16966.000000,16693.000000,200.000000,2277.000000,19575000.000000,16800.000000,16536.000000,57.000000,828.000000,27437400.000000,16588.000000,16371.000000,33.000000,708.000000
1620057600.000000,1344600.000000,17271.000000,16933.000000,243802.000000,82745.000000,3763800.000000,17220.000000,16883.000000,3414.000000,10207.000000,6787800.000000,17007.000000,16638.000000,270.000000,420.000000,11626200.000000,16754.000000,16397.000000,301.000000,2438.000000,19488600.000000,16480.000000,16213.000000,53.000000,842.000000,27351000.000000,16280.000000,16052.000000,63.000000,708.000000
1620144000.000000,1258200.000000,16847.000000,16769.000000,157298.000000,80438.000000,3677400.000000,16780.000000,16715.000000,1445.000000,10127.000000,6701400.000000,16628.000000,16480.000000,147.000000,450.000000,11539800.000000,16308.000000,16214.000000,439.000000,2843.000000,19402200.000000,16159.000000,16044.000000,79.000000,848.000000,27264600.000000,16064.000000,15900.000000,16.000000,704.000000
1620230400.000000,1171800.000000,16884.000000,16944.000000,197754.000000,78280.000000,3591000.000000,16827.000000,16893.000000,2406.000000,10835.000000,6615000.000000,16619.000000,16655.000000,270.000000,403.000000,11453400.000000,16295.000000,16391.000000,139.000000,2856.000000,19315800.000000,16180.000000,16210.000000,68.000000,854.000000,27178200.000000,16015.000000,16040.000000,27.000000,705.000000
1620316800.000000,1085400.000000,17120.000000,17287.000000,142796.000000,78603.000000,3504600.000000,17060.000000,17230.000000,2350.000000,11440.000000,6528600.000000,16847.000000,16981.000000,202.000000,425.000000,11367000.000000,16591.000000,16733.000000,303.000000,3065.000000,19229400.000000,16392.000000,16540.000000,71.000000,844.000000,27091800.000000,16242.000000,16385.000000,40.000000,729.000000
1620576000.000000,826200.000000,17369.000000,17228.000000,126289.000000,77112.000000,3245400.000000,17300.000000,17170.000000,2479.000000,13200.000000,6269400.000000,17050.000000,16922.000000,84.000000,443.000000,11107800.000000,16807.000000,16661.000000,233.000000,3269.000000,18970200.000000,16591.000000,16467.000000,111.000000,883.000000,26832600.000000,16308.000000,16341.000000,11.000000,735.000000
1620662400.000000,739800.000000,16968.000000,16556.000000,245767.000000,77052.000000,3159000.000000,16916.000000,16503.000000,4532.000000,15087.000000,6183000.000000,16666.000000,16251.000000,284.000000,519.000000,11021400.000000,16400.000000,15991.000000,313.000000,3393.000000,18883800.000000,16139.000000,15801.000000,271.000000,1013.000000,26746200.000000,16000.000000,15615.000000,116.000000,713.000000
1620748800.000000,653400.000000,16503.000000,15692.000000,366512.000000,71506.000000,3072600.000000,16488.000000,15622.000000,6171.000000,15129.000000,6096600.000000,16196.000000,15365.000000,446.000000,539.000000,10935000.000000,15930.000000,15110.000000,444.000000,3288.000000,18797400.000000,15765.000000,14962.000000,241.000000,1024.000000,26659800.000000,15577.000000,14730.000000,143.000000,676.000000
1620835200.000000,567000.000000,15538.000000,15566.000000,234182.000000,70065.000000,2986200.000000,15457.000000,15496.000000,4205.000000,15540.000000,6010200.000000,15194.000000,15254.000000,212.000000,592.000000,10848600.000000,14976.000000,15023.000000,211.000000,3187.000000,18711000.000000,14816.000000,14823.000000,146.000000,961.000000,26573400.000000,14540.000000,14607.000000,47.000000,667.000000
1620921600.000000,480600.000000,15800.000000,15772.000000,218712.000000,63874.000000,2899800.000000,15720.000000,15699.000000,7643.000000,19764.000000,5923800.000000,15489.000000,15434.000000,232.000000,654.000000,10762200.000000,15239.000000,15172.000000,70.000000,3208.000000,18624600.000000,15000.000000,14971.000000,41.000000,955.000000,26487000.000000,14864.000000,14754.000000,23.000000,673.000000
1621180800.000000,221400.000000,15183.000000,15263.000000,275831.000000,41541.000000,2640600.000000,15151.000000,15189.000000,33338.000000,40184.000000,5664600.000000,14842.000000,14990.000000,299.000000,703.000000,10503000.000000,14710.000000,14692.000000,305.000000,3144.000000,18365400.000000,14346.000000,14491.000000,108.000000,945.000000,26227800.000000,14300.000000,14312.000000,33.000000,673.000000
1621267200.000000,135000.000000,15563.000000,16147.000000,220609.000000,25870.000000,2554200.000000,15471.000000,16082.000000,45462.000000,62035.000000,5578200.000000,15188.000000,15832.000000,248.000000,756.000000,10416600.000000,15000.000000,15573.000000,263.000000,3290.000000,18279000.000000,14772.000000,15358.000000,137.000000,948.000000,26141400.000000,14555.000000,15180.000000,44.000000,698.000000
1621353600.000000,48600.000000,16122.000000,16138.000000,115944.000000,14874.000000,2467800.000000,16084.000000,16023.000000,67846.000000,70182.000000,5491800.000000,15797.000000,15777.000000,306.000000,759.000000,10330200.000000,15520.000000,15541.000000,199.000000,3425.000000,18192600.000000,15393.000000,15302.000000,84.000000,986.000000,26055000.000000,15127.000000,15115.000000,31.000000,711.000000
1621440000.000000,2381400.000000,16078.000000,15981.000000,158770.000000,71749.000000,5405400.000000,15833.000000,15739.000000,1354.000000,1500.000000,7824600.000000,15722.000000,15575.000000,79.000000,34.000000,10243800.000000,15552.000000,15471.000000,337.000000,3618.000000,18106200.000000,15382.000000,15268.000000,296.000000,1233.000000,25968600.000000,15148.000000,15078.000000,43.000000,736.000000
1621526400.000000,2295000.000000,16222.000000,16257.000000,185232.000000,71496.000000,5319000.000000,16075.000000,16141.000000,2638.000000,2793.000000,7738200.000000,15962.000000,15935.000000,72.000000,66.000000,10157400.000000,15737.000000,15800.000000,158.000000,3802.000000,18019800.000000,15520.000000,15591.000000,251.000000,1239.000000,25882200.000000,15496.000000,15410.000000,21.000000,716.000000
1621785600.000000,2035800.000000,16079.000000,16294.000000,138416.000000,74661.000000,5059800.000000,15930.000000,16178.000000,857.000000,3100.000000,7479000.000000,15793.000000,16019.000000,41.000000,85.000000,9898200.000000,15584.000000,15828.000000,162.000000,3772.000000,17760600.000000,15500.000000,15629.000000,94.000000,1316.000000,25623000.000000,15200.000000,15421.000000,15.000000,720.000000
1621872000.000000,1949400.000000,16463.000000,16585.000000,145492.000000,72440.000000,4973400.000000,16337.000000,16483.000000,1708.000000,4161.000000,7392600.000000,16184.000000,16263.000000,440.000000,420.000000,9811800.000000,15991.000000,16118.000000,324.000000,3772.000000,17674200.000000,15750.000000,15898.000000,80.000000,1316.000000,25536600.000000,15617.000000,15711.000000,23.000000,715.000000
1621958400.000000,1863000.000000,16616.000000,16616.000000,104686.000000,72601.000000,4887000.000000,16522.000000,16515.000000,683.000000,4499.000000,7306200.000000,16302.000000,16287.000000,68.000000,423.000000,9725400.000000,16190.000000,16100.000000,9.000000,3775.000000,17587800.000000,15928.000000,15925.000000,21.000000,1322.000000,25450200.000000,15655.000000,15750.000000,2.000000,715.000000
1622044800.000000,1776600.000000,16593.000000,16534.000000,150465.000000,69299.000000,4800600.000000,16501.000000,16437.000000,944.000000,4752.000000,7219800.000000,16236.000000,16251.000000,94.000000,448.000000,9639000.000000,16008.000000,16083.000000,333.000000,4024.000000,17501400.000000,15778.000000,15890.000000,31.000000,1348.000000,25363800.000000,15555.000000,15709.000000,12.000000,721.000000
1622131200.000000,1690200.000000,16731.000000,16863.000000,124240.000000,72521.000000,4714200.000000,16610.000000,16768.000000,741.000000,5018.000000,7133400.000000,16402.000000,16557.000000,78.000000,465.000000,9552600.000000,16250.000000,16411.000000,105.000000,4008.000000,17415000.000000,16032.000000,16196.000000,101.000000,1407.000000,25277400.000000,15796.000000,16005.000000,31.000000,728.000000
1622390400.000000,1431000.000000,16891.000000,17013.000000,144649.000000,70703.000000,4455000.000000,16789.000000,16911.000000,1150.000000,5691.000000,6874200.000000,16599.000000,16638.000000,137.000000,504.000000,9293400.000000,16508.000000,16560.000000,485.000000,4117.000000,17155800.000000,16242.000000,16273.000000,525.000000,1870.000000,25018200.000000,16071.000000,16138.000000,18.000000,730.000000
1622476800.000000,1344600.000000,17050.000000,17130.000000,116773.000000,73727.000000,4368600.000000,16928.000000,17029.000000,900.000000,6017.000000,6787800.000000,16768.000000,16822.000000,101.000000,563.000000,9207000.000000,16661.000000,16684.000000,1300.000000,5137.000000,17069400.000000,16387.000000,16460.000000,349.000000,2176.000000,24931800.000000,16202.000000,16284.000000,26.000000,748.000000
1622563200.000000,1258200.000000,17171.000000,17098.000000,121046.000000,72320.000000,4282200.000000,17061.000000,16995.000000,745.000000,6432.000000,6701400.000000,16860.000000,16797.000000,105.000000,641.000000,9120600.000000,16686.000000,16673.000000,410.000000,5517.000000,16983000.000000,16513.000000,16444.000000,400.000000,2559.000000,24845400.000000,16339.000000,16240.000000,12.000000,756.000000
1622649600.000000,1171800.000000,17253.000000,17230.000000,130148.000000,73447.000000,4195800.000000,17125.000000,17105.000000,924.000000,6630.000000,6615000.000000,16900.000000,16895.000000,82.000000,651.000000,9034200.000000,16768.000000,16760.000000,31.000000,5524.000000,16896600.000000,16560.000000,16547.000000,163.000000,2671.000000,24759000.000000,16372.000000,16368.000000,15.000000,761.000000
1622736000.000000,1085400.000000,17051.000000,17100.000000,109068.000000,75217.000000,4109400.000000,16946.000000,16988.000000,553.000000,6905.000000,6528600.000000,16742.000000,16819.000000,31.000000,652.000000,8947800.000000,16601.000000,16661.000000,668.000000,6157.000000,16810200.000000,16413.000000,16440.000000,240.000000,2893.000000,24672600.000000,16168.000000,16260.000000,9.000000,771.000000
1622995200.000000,826200.000000,17212.000000,17090.000000,176148.000000,72925.000000,3850200.000000,17114.000000,16983.000000,1709.000000,7530.000000,6269400.000000,16909.000000,16780.000000,217.000000,766.000000,8688600.000000,16753.000000,16644.000000,326.000000,6406.000000,16551000.000000,16530.000000,16460.000000,64.000000,2920.000000,24413400.000000,16250.000000,16244.000000,19.000000,778.000000
1623081600.000000,739800.000000,17190.000000,17090.000000,102605.000000,72554.000000,3763800.000000,17066.000000,16980.000000,902.000000,7969.000000,6183000.000000,16830.000000,16782.000000,27.000000,768.000000,8602200.000000,16739.000000,16609.000000,513.000000,6904.000000,16464600.000000,16487.000000,16423.000000,16.000000,2931.000000,24327000.000000,16320.000000,16223.000000,3.000000,776.000000
1623168000.000000,653400.000000,16997.000000,16963.000000,120368.000000,73434.000000,3677400.000000,16882.000000,16852.000000,1698.000000,8906.000000,6096600.000000,16727.000000,16665.000000,94.000000,821.000000,8515800.000000,16568.000000,16469.000000,90.000000,6960.000000,16378200.000000,16372.000000,16274.000000,53.000000,2993.000000,24240600.000000,16128.000000,16105.000000,26.000000,771.000000
1623254400.000000,567000.000000,17035.000000,17159.000000,127407.000000,71747.000000,3591000.000000,16929.000000,17047.000000,3790.000000,10184.000000,6010200.000000,16744.000000,16851.000000,101.000000,831.000000,8429400.000000,16579.000000,16688.000000,535.000000,7441.000000,16291800.000000,16388.000000,16489.000000,139.000000,3100.000000,24154200.000000,16209.000000,16308.000000,40.000000,767.000000
1623340800.000000,480600.000000,17189.000000,17219.000000,120701.000000,53196.000000,3504600.000000,17080.000000,17104.000000,22369.000000,27872.000000,5923800.000000,16916.000000,16924.000000,108.000000,831.000000,8343000.000000,16702.000000,16745.000000,267.000000,7601.000000,16205400.000000,16549.000000,16562.000000,181.000000,3240.000000,24067800.000000,16338.000000,16368.000000,44.000000,774.000000
1623686400.000000,135000.000000,17322.000000,17398.000000,118150.000000,30505.000000,3159000.000000,17190.000000,17272.000000,37834.000000,53040.000000,5578200.000000,16988.000000,17094.000000,275.000000,887.000000,7997400.000000,16854.000000,16903.000000,193.000000,7738.000000,15859800.000000,16645.000000,16710.000000,76.000000,3267.000000,23722200.000000,16480.000000,16517.000000,13.000000,779.000000
1623772800.000000,48600.000000,17324.000000,17345.000000,71397.000000,18220.000000,3072600.000000,17185.000000,17242.000000,51936.000000,66374.000000,5491800.000000,17020.000000,17078.000000,400.000000,1038.000000,7911000.000000,16852.000000,16891.000000,103.000000,7769.000000,15773400.000000,16653.000000,16660.000000,116.000000,3320.000000,23635800.000000,16468.000000,16436.000000,8.000000,787.000000
1623859200.000000,2986200.000000,17070.000000,17297.000000,102114.000000,74392.000000,5405400.000000,16915.000000,17133.000000,1086.000000,1711.000000,7824600.000000,16741.000000,16941.000000,203.000000,7891.000000,15687000.000000,16500.000000,16735.000000,227.000000,3526.000000,23549400.000000,16306.000000,16508.000000,22.000000,796.000000,31411800.000000,16349.000000,16368.000000,26.000000,11.000000
1623945600.000000,2899800.000000,17315.000000,17252.000000,96349.000000,71770.000000,5319000.000000,17156.000000,17088.000000,796.000000,2137.000000,7738200.000000,16962.000000,16890.000000,64.000000,7905.000000,15600600.000000,16764.000000,16680.000000,224.000000,3734.000000,23463000.000000,16546.000000,16525.000000,10.000000,804.000000,31325400.000000,16453.000000,16357.000000,9.000000,16.000000
1624204800.000000,2640600.000000,17048.000000,16962.000000,143363.000000,75176.000000,5059800.000000,16894.000000,16799.000000,1548.000000,3329.000000,7479000.000000,16690.000000,16631.000000,810.000000,8569.000000,15341400.000000,16478.000000,16422.000000,202.000000,3902.000000,23203800.000000,16300.000000,16238.000000,48.000000,795.000000,31066200.000000,16146.000000,16119.000000,16.000000,36.000000
1624291200.000000,2554200.000000,17155.000000,17028.000000,101124.000000,72691.000000,4973400.000000,16978.000000,16848.000000,967.000000,3716.000000,7392600.000000,16831.000000,16685.000000,860.000000,9262.000000,15255000.000000,16597.000000,16471.000000,155.000000,4004.000000,23117400.000000,16438.000000,16315.000000,38.000000,807.000000,30979800.000000,16274.000000,16199.000000,24.000000,57.000000
1624377600.000000,2467800.000000,17100.000000,17272.000000,127143.000000,76821.000000,4887000.000000,16913.000000,17063.000000,932.000000,3533.000000,7306200.000000,16781.000000,16942.000000,286.000000,9410.000000,15168600.000000,16566.000000,16790.000000,64.000000,4002.000000,23031000.000000,16370.000000,16577.000000,32.000000,818.000000,30893400.000000,16258.000000,16476.000000,26.000000,69.000000
1624464000.000000,2381400.000000,17298.000000,17336.000000,92809.000000,76502.000000,4800600.000000,17085.000000,17145.000000,958.000000,3773.000000,7219800.000000,16947.000000,17025.000000,495.000000,9832.000000,15082200.000000,16773.000000,16835.000000,49.000000,3987.000000,22944600.000000,16590.000000,16674.000000,24.000000,827.000000,30807000.000000,16463.000000,16561.000000,9.000000,72.000000
1624550400.000000,2295000.000000,17438.000000,17419.000000,113764.000000,72314.000000,4714200.000000,17222.000000,17218.000000,1159.000000,3778.000000,7133400.000000,17101.000000,17105.000000,103.000000,9912.000000,14995800.000000,16920.000000,16909.000000,41.000000,3984.000000,22858200.000000,16799.000000,16715.000000,20.000000,836.000000,30720600.000000,16694.000000,16640.000000,10.000000,77.000000
1624809600.000000,2035800.000000,17484.000000,17535.000000,82055.000000,73909.000000,4455000.000000,17267.000000,17323.000000,603.000000,3796.000000,6874200.000000,17158.000000,17206.000000,595.000000,10483.000000,14736600.000000,16945.000000,16989.000000,15.000000,3985.000000,22599000.000000,16755.000000,16859.000000,21.000000,846.000000,30461400.000000,16633.000000,16741.000000,23.000000,84.000000
1624896000.000000,1949400.000000,17595.000000,17529.000000,115306.000000,73073.000000,4368600.000000,17381.000000,17316.000000,838.000000,3809.000000,6787800.000000,17272.000000,17206.000000,106.000000,10532.000000,14650200.000000,17085.000000,17037.000000,53.000000,4009.000000,22512600.000000,16891.000000,16879.000000,13.000000,855.000000,30375000.000000,16790.000000,16759.000000,11.000000,88.000000
1624982400.000000,1863000.000000,17610.000000,17715.000000,104462.000000,76767.000000,4282200.000000,17388.000000,17483.000000,943.000000,3792.000000,6701400.000000,17272.000000,17379.000000,125.000000,10571.000000,14563800.000000,17085.000000,17220.000000,30.000000,4020.000000,22426200.000000,16919.000000,17011.000000,20.000000,853.000000,30288600.000000,16818.000000,16912.000000,37.000000,100.000000
1625068800.000000,1776600.000000,17678.000000,17646.000000,122682.000000,73071.000000,4195800.000000,17460.000000,17427.000000,998.000000,3929.000000,6615000.000000,17360.000000,17305.000000,130.000000,10591.000000,14477400.000000,17136.000000,17107.000000,35.000000,4029.000000,22339800.000000,16961.000000,16937.000000,12.000000,854.000000,30202200.000000,16800.000000,16839.000000,2.000000,103.000000
1625155200.000000,1690200.000000,17651.000000,17653.000000,101454.000000,72240.000000,4109400.000000,17425.000000,17430.000000,762.000000,3936.000000,6528600.000000,17325.000000,17337.000000,84.000000,10587.000000,14391000.000000,17169.000000,17145.000000,19.000000,4025.000000,22253400.000000,17020.000000,16955.000000,9.000000,856.000000,30115800.000000,16849.000000,16849.000000,1.000000,104.000000
1625414400.000000,1431000.000000,17755.000000,17898.000000,107714.000000,76556.000000,3850200.000000,17537.000000,17674.000000,963.000000,4018.000000,6269400.000000,17426.000000,17570.000000,121.000000,10608.000000,14131800.000000,17315.000000,17382.000000,22.000000,4031.000000,21994200.000000,17135.000000,17219.000000,14.000000,857.000000,29856600.000000,17045.000000,17111.000000,13.000000,102.000000
1625500800.000000,1344600.000000,17956.000000,17878.000000,84492.000000,74329.000000,3763800.000000,17733.000000,17663.000000,659.000000,4097.000000,6183000.000000,17615.000000,17568.000000,150.000000,10688.000000,14045400.000000,17418.000000,17404.000000,24.000000,4027.000000,21907800.000000,17246.000000,17251.000000,8.000000,861.000000,29770200.000000,17154.000000,17157.000000,2.000000,104.000000
1625587200.000000,1258200.000000,17821.000000,17830.000000,109544.000000,72671.000000,3677400.000000,17620.000000,17613.000000,1069.000000,4234.000000,6096600.000000,17507.000000,17521.000000,248.000000,10935.000000,13959000.000000,17370.000000,17281.000000,63.000000,4021.000000,21821400.000000,17149.000000,17155.000000,18.000000,868.000000,29683800.000000,17114.000000,17025.000000,2.000000,105.000000
1625673600.000000,1171800.000000,17876.000000,17825.000000,116445.000000,72327.000000,3591000.000000,17651.000000,17599.000000,1130.000000,4538.000000,6010200.000000,17550.000000,17519.000000,165.000000,11050.000000,13872600.000000,17392.000000,17355.000000,318.000000,4320.000000,21735000.000000,17116.000000,17199.000000,18.000000,867.000000,29597400.000000,0.000000,0.000000,0.000000,105.000000
1625760000.000000,1085400.000000,17662.000000,17658.000000,138093.000000,71436.000000,3504600.000000,17455.000000,17445.000000,1210.000000,4787.000000,5923800.000000,17396.000000,17370.000000,103.000000,11060.000000,13786200.000000,17224.000000,17210.000000,33.000000,4331.000000,21648600.000000,17040.000000,17057.000000,38.000000,859.000000,29511000.000000,16981.000000,16896.000000,4.000000,109.000000
1626019200.000000,826200.000000,17848.000000,17824.000000,127781.000000,71095.000000,3245400.000000,17612.000000,17605.000000,1643.000000,4934.000000,5664600.000000,17550.000000,17533.000000,132.000000,11046.000000,13527000.000000,17418.000000,17363.000000,27.000000,4339.000000,21389400.000000,17245.000000,17248.000000,54.000000,864.000000,29251800.000000,17183.000000,17163.000000,7.000000,112.000000
1626105600.000000,739800.000000,17958.000000,17869.000000,123418.000000,73478.000000,3159000.000000,17725.000000,17650.000000,2529.000000,5394.000000,5578200.000000,17655.000000,17564.000000,125.000000,11070.000000,13440600.000000,17488.000000,17434.000000,47.000000,4346.000000,21303000.000000,17375.000000,17255.000000,32.000000,872.000000,29165400.000000,17281.000000,17195.000000,7.000000,116.000000
1626192000.000000,653400.000000,17846.000000,17874.000000,120033.000000,69796.000000,3072600.000000,17634.000000,17651.000000,1898.000000,5630.000000,5491800.000000,17559.000000,17566.000000,50.000000,11078.000000,13354200.000000,17431.000000,17443.000000,47.000000,4370.000000,21216600.000000,17250.000000,17288.000000,37.000000,852.000000,29079000.000000,0.000000,0.000000,0.000000,117.000000
1626278400.000000,567000.000000,17919.000000,18022.000000,103184.000000,70915.000000,2986200.000000,17689.000000,17788.000000,2541.000000,6390.000000,5405400.000000,17588.000000,17701.000000,144.000000,11075.000000,13267800.000000,17458.000000,17568.000000,27.000000,4383.000000,21130200.000000,17395.000000,17428.000000,42.000000,887.000000,28992600.000000,17300.000000,17373.000000,38.000000,150.000000
1626364800.000000,480600.000000,17826.000000,17925.000000,109949.000000,67807.000000,2899800.000000,17611.000000,17715.000000,4378.000000,8832.000000,5319000.000000,17533.000000,17622.000000,136.000000,11072.000000,13181400.000000,17394.000000,17487.000000,39.000000,4403.000000,21043800.000000,17238.000000,17331.000000,66.000000,874.000000,28906200.000000,17154.000000,17171.000000,6.000000,161.000000
1626624000.000000,221400.000000,17717.000000,17794.000000,144969.000000,45310.000000,2640600.000000,17526.000000,17572.000000,29472.000000,31079.000000,5059800.000000,17435.000000,17487.000000,252.000000,11148.000000,12922200.000000,17286.000000,17364.000000,49.000000,4409.000000,20784600.000000,17161.000000,17213.000000,18.000000,874.000000,28647000.000000,17009.000000,17152.000000,2.000000,162.000000
1626710400.000000,135000.000000,17680.000000,17558.000000,147968.000000,25982.000000,2554200.000000,17454.000000,17341.000000,33283.000000,53504.000000,4973400.000000,17388.000000,17252.000000,291.000000,11251.000000,12835800.000000,17220.000000,17096.000000,43.000000,4419.000000,20698200.000000,17136.000000,16959.000000,21.000000,881.000000,28560600.000000,16901.000000,16927.000000,3.000000,163.000000
1626796800.000000,48600.000000,17655.000000,17430.000000,86527.000000,12313.000000,2467800.000000,17405.000000,17279.000000,70145.000000,68726.000000,4887000.000000,17332.000000,17192.000000,356.000000,11290.000000,12749400.000000,17199.000000,17035.000000,48.000000,4437.000000,20611800.000000,17058.000000,16913.000000,29.000000,895.000000,28474200.000000,16958.000000,16830.000000,10.000000,172.000000
1626883200.000000,2381400.000000,17441.000000,17407.000000,125712.000000,70190.000000,4800600.000000,17380.000000,17315.000000,899.000000,11509.000000,7824600.000000,17304.000000,17264.000000,170.000000,144.000000,12663000.000000,17217.000000,17187.000000,77.000000,4422.000000,20525400.000000,17075.000000,17016.000000,14.000000,894.000000,28387800.000000,17071.000000,16945.000000,11.000000,174.000000
1626969600.000000,2295000.000000,17486.000000,17407.000000,115875.000000,70962.000000,4714200.000000,17376.000000,17318.000000,630.000000,11531.000000,7738200.000000,17320.000000,17263.000000,97.000000,210.000000,12576600.000000,17253.000000,17224.000000,46.000000,4427.000000,20439000.000000,17162.000000,17070.000000,20.000000,902.000000,28301400.000000,17030.000000,16947.000000,5.000000,176.000000
1627228800.000000,2035800.000000,17473.000000,17202.000000,108704.000000,73935.000000,4455000.000000,17372.000000,17123.000000,708.000000,11686.000000,7479000.000000,17312.000000,17080.000000,94.000000,254.000000,12317400.000000,17226.000000,17014.000000,94.000000,4410.000000,20179800.000000,17075.000000,16876.000000,37.000000,886.000000,28042200.000000,16797.000000,16797.000000,1.000000,177.000000
1627315200.000000,1949400.000000,17322.000000,17173.000000,118319.000000,72095.000000,4368600.000000,17233.000000,17084.000000,745.000000,11798.000000,7392600.000000,17159.000000,17034.000000,64.000000,274.000000,12231000.000000,17088.000000,16959.000000,37.000000,4416.000000,20093400.000000,16897.000000,16828.000000,32.000000,869.000000,27955800.000000,0.000000,0.000000,0.000000,178.000000
1627401600.000000,1863000.000000,17062.000000,16965.000000,203426.000000,69261.000000,4282200.000000,16984.000000,16881.000000,881.000000,11755.000000,7306200.000000,16957.000000,16850.000000,91.000000,311.000000,12144600.000000,16890.000000,16785.000000,59.000000,4398.000000,20007000.000000,16737.000000,16650.000000,36.000000,868.000000,27869400.000000,16580.000000,16553.000000,14.000000,187.000000
1627488000.000000,1776600.000000,17136.000000,17331.000000,123218.000000,69618.000000,4195800.000000,17033.000000,17227.000000,648.000000,11934.000000,7219800.000000,17025.000000,17200.000000,108.000000,361.000000,12058200.000000,16965.000000,17132.000000,265.000000,4621.000000,19920600.000000,16835.000000,17000.000000,42.000000,873.000000,27783000.000000,16816.000000,16976.000000,17.000000,201.000000
1627574400.000000,1690200.000000,17285.000000,17173.000000,117560.000000,67150.000000,4109400.000000,17220.000000,17067.000000,1104.000000,11964.000000,7133400.000000,17128.000000,17028.000000,155.000000,462.000000,11971800.000000,17066.000000,16927.000000,538.000000,5134.000000,19834200.000000,16974.000000,16856.000000,48.000000,863.000000,27696600.000000,16893.000000,16847.000000,5.000000,207.000000
1627833600.000000,1431000.000000,17313.000000,17470.000000,131605.000000,69811.000000,3850200.000000,17200.000000,17366.000000,1087.000000,11819.000000,6874200.000000,17150.000000,17281.000000,48.000000,470.000000,11712600.000000,17032.000000,17255.000000,116.000000,5076.000000,19575000.000000,16994.000000,17134.000000,15.000000,857.000000,27437400.000000,16899.000000,17147.000000,19.000000,216.000000
1627920000.000000,1344600.000000,17426.000000,17484.000000,95199.000000,69440.000000,3763800.000000,17330.000000,17378.000000,870.000000,11769.000000,6787800.000000,17300.000000,17346.000000,35.000000,480.000000,11626200.000000,17199.000000,17290.000000,17.000000,5068.000000,19488600.000000,17153.000000,17201.000000,33.000000,859.000000,27351000.000000,17080.000000,17126.000000,7.000000,215.000000
1628006400.000000,1258200.000000,17491.000000,17571.000000,89232.000000,71578.000000,3677400.000000,17386.000000,17464.000000,779.000000,11736.000000,6701400.000000,17346.000000,17423.000000,36.000000,504.000000,11539800.000000,17320.000000,17338.000000,101.000000,5144.000000,19402200.000000,17221.000000,17276.000000,53.000000,885.000000,27264600.000000,17192.000000,17236.000000,70.000000,241.000000
